magnitude right,magnitudeForward,speed
-0.001263113413495709,0.044554493064923914,8.4789400100708
-0.030222949996625222,0.03692274795134431,0.05408661440014839
-0.031765068511619136,0.020569847688169,0.02071402221918106
0.0005314832513516564,-0.00134291112340636,0.06099128723144531
-0.007416004405417447,0.005113738714903597,0.013809348456561565
-0.01439562106291242,0.011861269625503766,0.06444362550973892
-0.010660903120810928,0.006003812846588941,0.02416636049747467
-0.0020860386985149383,0.008592385056233243,0.06214207038283348
0.006623163062815261,0.006117309468316242,0.11392712593078613
-0.0029347810825902042,0.004145321654144036,0.06099128723144531
-0.004708887502664621,0.005314144672300311,0.02071402221918106
0.00607530430130384,-0.004723010420947661,0.12313336133956909
0.006920666188346101,-0.009015589826729108,0.07019752264022827
0.0017280303570485118,0.00023722021979044586,0.14845049381256104
0.00518327354301517,-0.004815398535318406,0.03912648931145668
0.0007645446998979738,0.010346702475262818,0.04027726501226425
-0.0009727524817566423,-0.0030894241071536717,0.07134830206632614
0.008670898788314214,-0.013209568639353129,0.08400686830282211
0.006508441796262434,-0.008133301265046177,0.011507789604365826
0.00031299505074156535,-0.008088912882068483,0.02186480164527893
-0.006987563690315956,0.014830017945691408,0.06329284608364105
0.011983629423768113,-0.004315194830520909,0.01956324465572834
0.003700665021442115,0.001837422185713723,0.02992025390267372
-0.006204929471155848,0.008394439000519617,0.01035701110959053
0.0054536724364486954,0.0022982195434749515,0.03682493045926094
0.004361837552929046,-0.004823618082764003,0.05523739382624626
-0.01052807624183,0.007007389432886037,0.07249908149242401
0.01219199474756307,-0.005835598514740822,0.012658569030463696
0.006052471712037718,-0.007667094129794649,0.006904674228280783
-0.013968433813430985,0.013120424620997124,0.05063427612185478
0.015404637988773855,-0.010467869957652965,0.04027726501226425
-0.005480133519510829,-0.0026102593773018458,0.03337259218096733
0.0030154507937321844,0.001075842218447257,0.02646791934967041
-0.0028167702290245265,-0.004824981604956696,0.07134830206632614
-0.014600002442417492,0.010197364982975552,0.1001177728176117
-0.0005164593667580426,-0.002365463671013997,0.02416636049747467
0.0013270935749867313,-0.0038567827303958926,0.11277633905410767
-0.0034497746279275095,0.010341842994687985,0.04372960329055786
-0.008115720983314381,-0.0044679317877187145,0.04142804443836212
-0.007604548733489941,0.010189198982953012,0.057538952678442
-0.010258629036725997,0.008573147405139259,0.08630843460559845
-0.018883139300530462,0.01561861898043228,0.02301557920873165
-0.013849705869178528,0.01468920245188113,0.0460311584174633
-0.009929613083814851,0.015641106830806464,0.03567415103316307
-0.00515082589344307,0.012631078945699956,0.07019752264022827
-0.01485201261578181,0.014953033385320698,0.009206232614815235
-0.005587292764467704,-0.0019497642760626952,0.05408661440014839
0.013772208354232249,-0.013424450660429472,0.03222181275486946
-0.00469016514595041,0.002072752281582137,0.03107103519141674
-0.00218853289362755,0.0009891000919735455,0.0690467432141304
-0.006108561564585596,0.01396834324460621,0.06099128723144531
-0.0007606315669719325,-0.0012481055295613845,0.04948350042104721
-0.0007606315669719325,-0.0012481055295613845,0.04257882758975029
-0.008405920594687458,0.012276024754807638,0.0920623168349266
0.009215601717907886,-0.010228582582441161,0.13233959674835205
0.0033247851388999235,-0.004584987449020333,0.0034523371141403913
-0.008431837742671746,0.007215891315215671,0.01841246522963047
-0.010785337215406077,0.01033387790918442,0.05063427612185478
0.0035617162767416326,-0.006601995110915901,0.02186480164527893
-0.008146657772681006,0.019046375513561486,0.05063427612185478
-0.008017412300948101,0.0028916527165136876,0.07825297862291336
0.0016617727301898833,0.002615257993464443,0.05868973210453987
-0.014127156353411822,0.014070341448640788,0.02761869691312313
0.01517938938818208,-0.011367435569702796,0.13233959674835205
0.001443383750785663,-0.008167320652260515,0.009206232614815235
-0.0025416082455556746,0.0065446596631423045,0.03337259218096733
0.013952331842407443,-0.003738791941331111,0.04372960329055786
-0.005333363104489981,0.003692044182569633,0.05063427612185478
-0.0067699471047673685,0.013031439099032977,0.04718194156885147
0.000735309390646909,-0.004696708814659618,0.11047478765249252
-0.005976606456849667,0.007516458186686252,0.04718194156885147
-0.0004342784509701782,0.001287210852120022,0.07710219919681549
-0.005710477975705095,0.007395452936048161,0.02071402221918106
-0.008054333447230085,0.007958589910383465,0.02992025390267372
-0.007393301984187146,0.005442281908893566,0.03107103519141674
-0.007796313554231902,0.007706943686475505,0.04372960329055786
-0.007003308542349505,0.007646430703238632,0.011507789604365826
-0.0016967690106003967,-0.00524394702144758,0.03567415103316307
-0.016037961019933367,0.025624771602619993,0.03797570616006851
-0.006380085954491769,-0.0031207267234111126,0.02301557920873165
-0.007391062812003255,0.0034992068016663396,0.04257882758975029
-0.006558041735478534,0.015954344658594573,0.04948350042104721
-0.0036605103274210014,-0.007537948686119431,0.013809348456561565
-0.0035701917017417297,0.006163900312927152,0.008055453188717365
-0.01196763840432387,0.0147221421774293,0.06329284608364105
0.0010529337517208642,-0.002370968232813754,0.05984050780534744
0.004068968224508024,-0.003971310734031205,0.05178505927324295
-0.010462299457055544,0.010863238679615065,0.03797570616006851
0.0015794420532567687,-0.0038364069115696398,0.02761869691312313
0.00535365430963436,-0.007465751931477155,0.02071402221918106
-0.00611718500626746,0.003812930148719992,0.04142804443836212
-0.008039504987372515,0.0052889822355721965,0.04142804443836212
0.009093008525132992,-0.008020496497083307,0.07595141232013702
-0.011051909496593142,0.0035806059010956926,0.1265856921672821
-0.0014002661339452686,-0.002512461637507805,0.05408661440014839
0.007973122262271577,-0.004338175524019248,0.07710219919681549
-0.005763901620487528,0.003351242404745301,0.06559440493583679
-8.72368691394847e-05,0.0005281335524760728,0.06329284608364105
-0.005321132883695942,0.006308613920247052,0.02416636049747467
-0.008509660755223797,0.0002623731440984303,0.03567415103316307
0.0031014362898594727,-0.004603658301605375,0.013809348456561565
-0.005731772955666326,0.007867589979447306,0.013809348456561565
0.010049092192846425,-0.005395656187011208,0.04488038271665573
-0.005407078351808398,0.012863040767151345,0.0460311584174633
-0.007469469818274879,0.004887458598100764,0.10587167739868164
-0.0017455647847451612,0.0008200870125119596,0.05523739382624626
0.007174183373203582,-0.010386714814260187,0.04488038271665573
-0.0029163592773166092,-0.002279435486296257,0.01841246522963047
-0.008612740191594019,0.008243914804257634,0.04948350042104721
-0.014038342837913364,0.00546427080380535,0.02761869691312313
-0.0014487767434945053,-0.0019079117499286456,0.03107103519141674
-0.012387913086051548,0.010591052710995785,0.06444362550973892
-0.003279947770824353,0.005305870229027728,0.05063427612185478
0.0017738579345858104,-0.005655141794824636,0.03107103519141674
-0.00797537392225596,0.0035549690857756213,0.08170531690120697
-0.009217476115068686,0.008781123329862806,0.03222181275486946
0.015642539053876352,-0.013774985032268755,0.01496012695133686
-0.013763055793155258,0.014491647216505456,0.07019752264022827
-0.010078356036620809,-0.0044549780428597505,0.03107103519141674
0.004096717934251602,-0.00854014023143625,0.057538952678442
-0.006009883868605177,0.008489291459998044,0.06099128723144531
-0.008579553998890824,0.005245149135464111,0.057538952678442
-0.010240799087399138,0.008571520925525903,0.0690467432141304
0.009417430933531087,-0.0167198173541759,0.03337259218096733
0.0034656327064051294,-0.007857059751132092,0.09551466256380081
0.009642335725449272,-0.011434974100877402,0.028769476339221
-0.008943113312592626,0.0042071374241724295,0.05868973210453987
0.006874272702548068,-0.006815877341883385,0.11968101561069489
0.012168516502083924,-0.006537305839871386,0.05868973210453987
-0.008480138770303779,0.006835681062196276,0.24511593580245972
0.005290995247061566,-0.009861247837507959,0.01496012695133686
0.00013568249013095877,0.003750775961717371,0.1380934864282608
-0.01332097139766321,0.004738904972152787,0.06674518436193466
0.011751596296855649,-0.005997231456668894,0.02416636049747467
-0.014685438814616881,0.016236773726469086,0.011507789604365826
0.012300156324839159,0.0008345067966436924,0.08170531690120697
-0.004220741314064096,0.013677434185786819,0.05178505927324295
-0.009239657811923813,0.0013889813465066774,0.01611090637743473
-0.007484507466695527,0.0013592634084602132,0.1265856921672821
-0.016608520589425847,0.020291237458817467,0.03567415103316307
-0.0035027772315225584,-0.005185746535824753,0.11277633905410767
-0.0032562265680466797,-0.007379897525019653,0.17031531035900116
-0.0077154599295253925,0.012169464870819243,0.12543492019176483
-0.00023144044686230505,-0.0010351443092621749,0.10126855224370956
0.009362317503538579,-0.007441140200458022,0.02992025390267372
0.0016110702178671076,0.0007783035049540989,0.05408661440014839
-0.006508169805598461,0.002374577444901558,0.028769476339221
-0.0052922974016394305,0.009865060786148207,0.12888725101947784
-0.0039714982585680285,0.004059167086189064,0.07249908149242401
-0.011033471720250057,0.006656217450168309,0.12198257446289062
-0.011033471720250057,0.006656217450168309,0.08976076543331146
0.014894088349542057,-0.007776954203104685,0.08285608887672424
0.009264481679579802,-0.009009462710892651,0.03912648931145668
-0.008608567879778452,0.017102527615928943,0.03107103519141674
-0.004953818800920823,-0.002065601618271535,0.01496012695133686
0.0029706578093578817,-0.003991518364649334,0.06789596378803253
-0.008579019847258666,0.006705954988877251,0.06789596378803253
-0.004409072248081959,0.0029289021124050264,0.04833272099494934
0.001771539029572591,-0.0008059395830951819,0.028769476339221
-0.003953204853383851,0.005054673572877582,0.05293583869934082
-0.007643609957880892,0.002913537092447102,0.03107103519141674
0.00536959449411094,-0.009388511642441632,0.0460311584174633
-0.0006097848460648269,-0.00515424326207667,0.07364986091852188
-0.0006097848460648269,-0.00515424326207667,0.04488038271665573
0.00610636680654884,-0.015259471402590484,0.04948350042104721
0.017056036358981584,-0.01710333744263648,0.03567415103316307
0.004989429996086578,-0.010932603845688968,0.02416636049747467
0.00977127754549706,-0.004458093825776568,0.04488038271665573
-0.010924782219787637,0.005029344511184207,0.01496012695133686
-0.00253735379271548,0.0017831394707839628,0.12543492019176483
-0.008292992900727865,0.018141004974558794,0.12888725101947784
0.015658780843663178,-0.00382633953081168,0.04257882758975029
0.006202085498108513,-0.0027372016407809347,0.03797570616006851
-0.0040737601631635565,0.00524911932655754,0.07595141232013702
0.007078600033532929,-0.000988592582888292,0.07595141232013702
0.0019623124728402443,-0.004955735366494568,0.088609978556633
-0.005633836722117132,0.004986436837668079,0.10472089052200317
0.005918086804825228,-0.00816761571516976,0.10587167739868164
0.007036571429594289,-0.00785563751689419,0.12428414076566696
-0.006056276676043148,-0.005423636366340808,0.03797570616006851
-0.0030689193524002143,0.001635290899509801,0.008055453188717365
0.006641317983792177,0.004470648340385688,0.03912648931145668
-0.009225226806425874,0.01481659563158309,0.0460311584174633
-0.011963003500672014,0.010577082372128005,0.07480063289403915
-0.011760585515758103,0.009859702845770958,0.04718194156885147
0.00025089001553997553,-0.004058851626912881,0.02992025390267372
0.027574973951809405,-0.0011283274434158695,0.15650595724582672
0.02263657776979588,-0.0061332519348373865,0.11737946420907974
0.02210076510222589,-0.0043733366348539335,0.07480063289403915
0.018110648744655237,0.009960501562885785,0.08285608887672424
0.035736974028666865,-0.001145773611301261,0.3406306207180023
0.05386700695595786,-0.018160516492561434,0.2186480015516281
0.07979411548673827,-0.0021614058525245843,0.29805177450180054
0.11537836635469671,-0.024068699343637458,0.5224536657333374
0.1318006989047123,-0.024527142413223103,0.5592786073684692
0.03721662394762444,0.024899702771170613,0.6950705647468567
0.03500276410793829,0.02669021398424764,1.0690736770629883
0.04765076135284419,0.0005846592817170956,1.1369696855545044
0.019509137026788147,-0.0023245118773037284,1.421212077140808
0.02152278517389498,-0.0005454296438063705,1.325697422027588
0.002219313696912973,-0.002304182776251032,1.2785154581069946
-0.017392057952315364,0.0038744464828047985,1.5570040941238403
-0.011612334094534988,0.009839341815259181,1.7112083435058594
-0.012361245976497732,-0.009899937716720238,1.325697422027588
-0.01727671500002544,-0.0029854429994101706,1.891880750656128
-0.017728739713578415,-0.006929244345747712,1.539742350578308
-0.037325315842609647,0.026541735769666626,1.41200590133667
-0.016740003219532788,-0.001976795060588563,1.8308894634246826
-0.020693121043536204,-0.005963938710715828,1.4983142614364624
-0.02694052047786857,0.02201171273266784,1.288872480392456
-0.014428515182960943,0.006418747446770312,1.4039503335952759
-0.00919060395309397,0.006678702572898765,1.4925605058670044
0.004611829631302177,0.010068094476824493,1.5489485263824463
-0.016796433085609404,0.01815088932799756,1.5524009466171265
0.008249283371465166,0.0028469520912202894,1.4937111139297485
0.009308833907324243,0.010221263721609242,1.6364079713821411
0.012579449092153553,0.003896526683175398,1.660574197769165
0.02338231308351647,0.009157697945056005,1.5086714029312134
0.01237204284684557,0.004701473405202432,1.6433124542236328
0.031899812735719464,0.005161287666021071,1.8527542352676392
0.021766329409587237,0.011111574238018847,1.6525187492370605
0.016475462136920017,0.02975558099446005,1.8826745748519897
0.017215908508714937,0.0036415107970504865,2.1369967460632324
0.01419719354431558,-0.0007266821023022939,2.000053882598877
-0.001693846832280412,0.01830645617135474,1.7721996307373047
0.010252780990299115,0.023120748554671222,1.9528720378875732
0.01967415063138913,0.0006335594931221357,2.0023555755615234
0.0065505041495938,0.012818563514586063,2.097870111465454
0.0037131843260066657,0.01223343228250682,2.3694539070129395
0.0019818341741612597,0.031818151444361585,2.2509236335754395
0.024846954060549816,0.0026548912975917663,2.4718732833862305
0.010003079988520968,0.017002297783614506,2.323422908782959
-0.008279839217057213,0.00899556543021112,2.4500083923339844
-0.001973769765600577,0.01569624649417551,2.416635751724243
-0.014472948730141566,0.02168107973678789,2.6548471450805664
-0.022681579416204436,0.035059932108308725,2.733100175857544
-0.007940320163080931,0.00022609727952148612,2.7526636123657227
-0.018148779092205438,0.013822389988562755,2.7848854064941406
-0.006296640424401388,0.019229122329925186,2.771075963973999
-0.006959935823411911,0.01962188706694216,2.9241292476654053
-0.0015069948104572302,0.02269858264044898,2.8159563541412354
0.003728218338930654,-0.004492637089799817,2.905717134475708
0.012377846486249284,0.01904711487407109,2.8320672512054443
-0.00920046692745132,0.014651055808782409,2.981668472290039
-0.008116886228247593,0.028307001407370486,2.858535051345825
0.0012864725115466086,0.015705566445768385,2.895360231399536
0.03998361619316347,0.019097414416685263,3.2359907627105713
0.03981297366937522,0.01924527772710816,3.15313458442688
0.05480078423694182,0.02229954097079252,3.3786873817443848
0.08811587734121266,0.03696997346696973,3.2544033527374268
0.05321950030184598,0.025777553996015463,3.401702880859375
0.033621455759660836,0.04128383372759253,3.552454948425293
0.010547966722778355,0.026243952573147385,4.1059794425964355
0.0875049780847756,-0.016943700558594833,4.438554763793945
-0.024838256392628447,0.11450811862129867,4.2394700050354
-0.031121608942877833,-0.005625007200490605,4.356849670410156
0.00011585871886459082,-0.0036062285471704565,4.706686496734619
0.032826816769602585,0.059050076288138235,4.772280216217041
0.004625756299867785,0.03652934084457246,4.87470006942749
-0.02197776316548792,0.04184529189652878,4.870096683502197
-0.015687961266701092,0.029877787758131963,4.868946075439453
0.0036558480144092183,0.036974461455551805,4.95985746383667
-0.023270224697480458,0.055980652284069496,5.199219703674316
-0.015139211507398331,0.04804293440396224,5.163545608520508
0.01726157438510437,0.017864850567370652,5.450089931488037
0.013739038747669912,0.026053651990261512,5.52258825302124
0.025272020503455356,0.030703489028257553,5.402907371520996
-0.04340574478201309,0.04698249584178725,5.603143215179443
-0.0011027342146630505,0.020810175362116656,5.52949333190918
-0.005975619739211311,0.03744438423005148,5.764252185821533
-0.011864817291522521,0.045482355996611004,5.583580493927002
-0.004664745722243057,-0.002724832226966469,5.871274471282959
-0.01663099980690571,0.012617680648369788,6.109485626220703
-0.037727036361942336,0.04456668940669832,5.830997467041016
-0.0232938032996752,0.023041797023358006,6.15781831741333
0.006155845679985585,0.014831389471327092,6.138255596160889
0.005979561329092762,0.01372355859639496,6.0991291999816895
-0.016644016963754105,0.042997757873188006,6.261388778686523
-0.01216016228870474,-0.000600477391141941,6.071510314941406
0.013684179108789014,0.02658525622762752,6.435156345367432
-0.010598203518962774,0.017308438405790785,6.247579574584961
-0.03823439705456365,0.030186898300006714,6.369562149047852
-0.05573005521525138,0.043528843223824644,6.270595073699951
-0.014115616015756807,0.05335493036273764,6.011669635772705
0.004512028975137692,0.003403668923680689,5.996709823608398
0.0069973904332149214,-0.006003618526496791,5.856314659118652
-0.05591518756494314,0.03506747890076801,5.714768886566162
-0.015673293558095904,0.006915932944145059,6.117541313171387
-0.019414912900112838,0.022538191880339637,6.23031759262085
-0.00848302177118522,-0.011965117917602247,6.168176174163818
-0.01350302984079132,0.0076596115234019435,5.994408130645752
-0.025491989781390747,0.015845423566594682,6.277499675750732
0.017987711497806907,-0.023889224341750868,6.039288520812988
-0.027722407472871493,-0.010644885207541714,6.171627998352051
-0.029172382431215473,0.02196474572631849,6.083017826080322
-0.014745915650166965,-0.02025073686088027,6.207302093505859
-0.054242227757759824,-0.0004163054791092537,6.0623040199279785
-0.03789688825561526,0.0013065311601889345,5.988654136657715
-0.040340451232388656,0.03438680002415511,6.175080299377441
0.0018309961363084037,-0.004571991711561263,6.147461414337158
-0.07553505783539352,-0.010532719129093171,6.130200386047363
-0.06061053230473664,0.016813245955900013,5.820640563964844
-0.02894521935254622,0.021082404533355144,5.760800361633301
-0.06359779772983605,-0.004927253376384717,5.966789245605469
-0.02007287721020766,-0.022253270937362922,5.673340320587158
-0.03807815616984208,0.014015582182897775,5.7389349937438965
0.003102730593351052,-0.047169613653538126,5.630762100219727
0.01642177815924833,-0.014041873548756367,5.844806671142578
-0.010361951115877784,0.00816772463371925,5.544453144073486
-0.07079704657537897,-0.0004909273469148477,5.619254112243652
-0.03968230576341647,0.008000556964870785,5.508779525756836
-0.011029255890419112,0.014460879379394772,5.569770812988281
-0.027763048520290202,0.012177472192564806,5.473105430603027
-0.0221680857368942,0.004533571397689888,5.673340320587158
-0.02448562200491224,-0.029467783553607862,5.616952419281006
-0.015167773187587713,-0.003825652755290136,5.353424072265625
-0.032098560674056274,0.0010297197681142555,5.591635227203369
-0.000497098290068554,-0.0015052391778046412,5.396003246307373
0.0007930615814373404,-0.006167117392767018,5.483461856842041
0.018502257793435072,-0.025028468550396518,5.512231349945068
0.03285454027112302,-0.02198349906806183,5.445486068725586
0.005215972974118134,-0.019522094656815894,5.260210990905762
0.020648260211323845,0.0038927031532045037,5.631912708282471
0.009197428468469304,0.002210688288687258,5.337313175201416
-0.009137281835824938,0.012026815029530026,5.503025531768799
0.043171265523895545,0.00945484894349449,5.653777599334717
0.056298246547523446,-0.002955488568659853,5.691753387451172
0.009190522088382879,0.01590085445960389,5.511081218719482
0.030722641264926184,-0.015502711181539062,5.836751461029053
0.022943476895041753,-0.005462813340789639,5.870123863220215
-0.031558147254253384,-0.019916302684243256,5.91845703125
-0.010865321469966664,-0.0006191015738607338,5.964487552642822
-0.02592577607592757,0.033809809054349,5.971392631530762
-0.004062721316499753,-0.01338627383154004,6.100279808044434
-0.04419151329711793,0.017359406254689555,5.0691819190979
-0.02124892159995211,0.000517324060716164,5.330408096313477
-0.0031506142618157825,-0.017617087252052924,5.917305946350098
-0.043434160196045,-0.008046032281789458,5.570921421051025
-0.03666033157035783,-0.007513714463965585,5.767704486846924
0.008281705613967362,-0.0034681098240832665,5.908099174499512
0.03176782204585627,-0.043724532245923556,5.203822612762451
-0.027175761662788265,0.017911984611608728,5.711316108703613
-0.018621991306131944,0.02202926896918295,5.438581943511963
-0.02177993152692845,-0.021407784122402792,5.646872520446777
-0.00118292891501689,-0.03626871226049419,5.61810302734375
-0.04292350508832524,0.007454801610650275,5.223386287689209
-0.013001668870467702,0.002593995301297423,5.528342247009277
-0.016953174954522837,0.009045005723600992,5.398304462432861
-0.040325158057379545,-0.013019456059699541,5.5340962409973145
-0.0105775762690037,-0.002351330242767667,5.546755313873291
0.016780538098194846,-0.008779860645122442,5.3994550704956055
-0.01936627665925378,-0.0030754173165256143,5.384495258331299
-0.014338944158668388,-0.012059598052362595,5.656078815460205
0.021719074543749287,0.012005575766469415,5.467350959777832
-0.0562347178013548,0.026471235685043993,5.412114143371582
-0.01637039576938294,-0.006140271444260276,5.356876850128174
0.011668527191224805,-0.007564828771940215,5.473105430603027
-0.0052550712895048325,0.004015196675904868,5.381042957305908
-0.012078442254630029,-0.007420466953211659,5.383344650268555
0.002265224069090658,-0.04056736870801074,5.470803737640381
0.0018192903424062961,-0.01785600722095152,5.202671527862549
0.027030604538121505,0.002237394531257004,5.383344650268555
-0.005694790057396311,0.010670709775194328,5.5881829261779785
-0.05407127376180269,-0.011283708865095844,5.14398193359375
-0.024047238784860373,0.006896276976448313,5.521437644958496
0.04659942458872989,-0.019856967482952622,5.0599751472473145
-0.023844423190273984,-0.01252713786132377,5.440883159637451
0.01409155896602719,-0.028652653836661036,5.05882453918457
0.02749747275467206,-0.026437158877580153,5.020848751068115
0.0160905849409386,-0.015038843242499187,5.201521396636963
0.05290218625403176,-0.0471954164984207,5.23029088973999
0.009969081057084219,-0.019206151598074494,5.215330600738525
-0.027745080134376317,0.03825169676322951,5.311995983123779
0.017249115564932537,-0.015280939692441686,5.627309799194336
0.050523854860451155,-0.039347677988125086,5.1347761154174805
0.025307231003431258,-0.00050672009711612,5.074934959411621
0.0011096395527955083,0.008430090195321848,5.514533042907715
-0.022815877869285947,0.012884102049872663,5.432828426361084
-0.007262629927428902,-0.017190681370976058,5.65147590637207
-0.0038913540414215256,0.025027381405141307,4.801050186157227
-0.04293116576980571,0.01218001144144615,4.738907814025879
0.014707808021431536,-0.0691803964502921,4.467324256896973
0.002181725135073321,-0.01878552376262744,4.882755279541016
-0.03044892801369655,0.025252622223899582,5.054222106933594
-0.023854932544889414,0.011435205733094898,4.395975589752197
-0.053671019424675004,-0.004911620143519332,4.393674373626709
-0.029801456765450093,0.009873932483713443,5.005888938903809
-0.006354947465455289,0.02839270962147665,5.51913595199585
-0.04032899252185687,-0.00932134407021991,5.192315101623535
0.020723833339433208,-0.04412545296562648,4.705535888671875
-0.011186732795076202,-0.004928713664169105,5.130173206329346
-0.0094471752047157,-0.014690093340383832,4.674464225769043
0.01540757762387628,-0.04879161089877148,4.421293258666992
0.006168516384082175,-0.033062878911893454,4.248676300048828
-0.022241670953582027,0.029226819064835236,4.54902982711792
-0.019177004669093518,0.006036814600763256,4.57204532623291
0.016507356579734945,-0.027744765330618634,4.857438564300537
-0.0626556669281787,0.0018736480012654449,4.741209506988525
-0.052810828284535295,0.04377910831734039,4.656052112579346
0.020685640797808307,-0.025412925643068292,5.156641006469727
-0.013481597539522959,0.002397531830640856,4.910374641418457
0.0017716735063289788,0.01643082867030755,4.583552837371826
-0.028930139725435223,-0.0523160159033414,4.445459365844727
-0.059497997052750724,-0.007808592386606428,4.575497627258301
0.00728664209449545,0.007277112875636029,4.5801005363464355
-0.002033095471031042,-0.010682051533406414,4.504149436950684
-7.236415621261423e-05,0.0002790911247702115,4.489189147949219
-0.03062186617823828,0.008836374205836077,4.089868545532227
-0.0026990905914890564,-0.02688503386352195,4.3775634765625
-0.016754245552562164,-0.04641585980775533,4.2889533042907715
-0.002098067030306387,0.014378646869551275,4.096773624420166
-0.015092924986272077,0.003168029071718104,4.346492290496826
-0.0023000068273798468,-0.025332030942275086,4.1474080085754395
-0.010998270359276686,0.027797009367521854,3.773404598236084
-0.010193208037433149,-0.011366010050267269,4.3913726806640625
0.009101106624812307,-0.03225960431746519,4.135900020599365
0.00211299044034241,0.0050320723612769375,3.8516571521759033
-0.001777158272712234,0.009755103808017692,3.7607457637786865
0.01518259990141901,-0.02388974213625898,3.833245038986206
-0.012081478937944609,-0.0029189717567740343,3.6744375228881836
-0.0028866159446223364,-0.020460375216939292,3.8942363262176514
0.030212724909256767,-0.0028853834292202666,3.864315986633301
-0.012510516592613208,0.0011707177510887784,3.7745554447174072
0.03917428456706899,-0.00944882098347075,4.431650161743164
0.0038004808696954816,-0.0018085229249653184,3.784912347793579
0.010789367833064825,-0.005060936969561141,3.8850297927856445
0.01958506659127297,-0.004548439631721318,4.092170238494873
0.04462307489435667,-0.0015235823308034837,4.119788646697998
0.019733014056643437,-0.0009358295728216457,4.238319396972656
-0.010038761911146289,-0.02261373613429901,4.118638038635254
0.0013221306152779437,0.0035793720744976888,4.143955230712891
-0.029924658719802624,-0.001927430107329338,4.1543121337890625
0.011110517248291749,-0.0057433077636565594,3.9011411666870117
-0.009390904119014344,0.0010952488795955215,4.059948921203613
0.020751639148141925,-0.02061268319990866,4.048440456390381
0.00529747504434612,0.014099704192552505,3.824038505554199
-0.012242679059602204,0.009431009588877963,3.9816954135894775
